interaction_id,customer_id,channel,interaction_type,interaction_date,duration,page_or_product,session_id
8bd7709e-f5a7-4676-b7df-d83cd4c36cee,2a5f814f-dc91-4e51-9076-9e2f7ce14453,in-store kiosk,inventory_check,2020-12-10 07:23:00,57.0,Area Rug,2a5f814f-dc91-4e51-9076-9e2f7ce14453_session_0
ceac3815-da80-473e-81ae-199f72986a24,2a5f814f-dc91-4e51-9076-9e2f7ce14453,web,purchase,2021-02-24 19:05:00,112.0,category_audio,2a5f814f-dc91-4e51-9076-9e2f7ce14453_session_1
ed348ec8-69d0-4857-aeea-ee023b8a06a7,2a5f814f-dc91-4e51-9076-9e2f7ce14453,in-store kiosk,inventory_check,2022-01-13 15:34:00,55.0,Sofa,2a5f814f-dc91-4e51-9076-9e2f7ce14453_session_2
7c72dd35-a8a9-4a56-8d82-e68150d32492,2a5f814f-dc91-4e51-9076-9e2f7ce14453,web,wishlist_add,2022-11-08 12:09:00,5.0,Bose Headphones,2a5f814f-dc91-4e51-9076-9e2f7ce14453_session_3
8ca820ca-fabe-4000-8c6b-f46c9eca5ac7,2a5f814f-dc91-4e51-9076-9e2f7ce14453,in-store kiosk,product_view,2022-12-21 21:55:00,143.0,Nintendo Switch,2a5f814f-dc91-4e51-9076-9e2f7ce14453_session_4
1b9cf9d4-9c27-4b7e-b835-2ba79b3c71cd,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,page_view,2022-07-31 10:49:00,33.0,wishlist,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_0
ce5df672-c6f8-4ba8-939a-9c61f3ddc375,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,page_view,2022-12-06 16:07:00,8.0,about_us,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_1
cf2dcc94-707a-465e-a653-054cfadf7c59,2a776fa5-e303-433f-a0cf-b348cb47fceb,mobile app,search,2023-01-05 17:14:00,31.0,home,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_2
06655ee2-6500-421e-8e95-6ae69da8c739,2a776fa5-e303-433f-a0cf-b348cb47fceb,mobile app,notification_click,2023-04-08 12:22:00,9.0,category_gaming,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_3
52ed3034-838c-4697-b798-18574b3fe3f8,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,product_view,2023-04-15 04:38:00,25.0,Dining Table,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_4
5789116f-4f89-44a8-9493-dc152dc108bf,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,add_to_cart,2023-06-02 08:34:00,4.0,Cookware Set,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_5
61085f42-5657-42fd-ba6b-34dccf5d529a,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,purchase,2023-06-28 14:18:00,157.0,category_smartphones,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_6
8ace83a0-80df-4b05-b128-b221f14f46cf,2a776fa5-e303-433f-a0cf-b348cb47fceb,mobile app,product_view,2023-06-30 14:47:00,178.0,iPad Pro,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_7
faabe280-9d66-4cb1-85ce-3871f5516cde,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,wishlist_add,2023-08-13 07:18:00,1.0,Sofa,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_8
5a24058b-b4d5-41d4-b8f5-b8162cb39f62,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,wishlist_add,2023-09-05 16:56:00,2.0,Cookware Set,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_9
7b25ffe9-222e-47bb-97de-2665aa638203,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,purchase,2023-10-15 13:49:00,98.0,store_locator,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_10
2323afa7-726a-43fa-8473-2654996ba67c,2a776fa5-e303-433f-a0cf-b348cb47fceb,mobile app,checkout,2023-10-18 15:05:00,153.0,category_laptops,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_11
6f109ee9-71fb-4ba9-aac6-a4e105aa1d21,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,checkout,2023-11-07 15:20:00,298.0,store_locator,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_12
9966a51d-8245-4a48-93fb-5440e9005337,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,purchase,2023-12-01 09:05:00,203.0,search_results,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_13
931d506d-f864-4f92-86d4-326aacc93e82,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,checkout,2023-12-22 20:04:00,181.0,category_furniture,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_14
7743c5a1-e1bd-4c4d-8232-590d632b2eb0,2a776fa5-e303-433f-a0cf-b348cb47fceb,mobile app,wishlist_add,2023-12-24 22:31:00,2.0,iPad Pro,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_15
1c688182-3616-4d2f-8c12-b790897cc96f,2a776fa5-e303-433f-a0cf-b348cb47fceb,mobile app,checkout,2024-01-07 20:57:00,230.0,blog,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_16
b632d91e-086d-478c-b8f4-06f7a5ad60c8,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,checkout,2024-04-24 13:55:00,133.0,home,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_17
c7768af4-c8b8-43ef-928c-c223463664a2,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,purchase,2024-07-06 10:56:00,155.0,category_laptops,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_18
a7563b89-7671-4308-9082-61ca515cd512,2a776fa5-e303-433f-a0cf-b348cb47fceb,mobile app,product_view,2024-12-15 08:19:00,96.0,Area Rug,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_19
d287fbf1-fc59-48c0-a198-2a8491861331,2a776fa5-e303-433f-a0cf-b348cb47fceb,mobile app,add_to_cart,2024-12-16 10:06:00,6.0,Nintendo Switch,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_20
78f8261a-a794-4561-ba23-125245ddbe7a,2a776fa5-e303-433f-a0cf-b348cb47fceb,web,purchase,2025-01-20 18:51:00,108.0,product_listing,2a776fa5-e303-433f-a0cf-b348cb47fceb_session_21
312a2bd5-a920-4565-8360-2868ebc19683,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4,in-store kiosk,product_view,2021-04-30 14:21:00,60.0,iPad Pro,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4_session_0
1c15fb04-ff60-4e9e-93df-1109bb01b65e,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4,in-store kiosk,checkout,2021-06-06 13:54:00,190.0,category_audio,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4_session_1
895f5921-3dcb-4048-94bd-93c342d07c49,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4,in-store kiosk,store_map_view,2021-10-27 15:49:00,19.0,order_history,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4_session_2
8a86eddd-3b03-4f72-9a7b-145b0b8c1b3f,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4,mobile app,product_view,2022-03-07 14:31:00,110.0,Cookware Set,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4_session_3
506d257e-3913-4272-ab79-ad8991aba9e8,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4,web,wishlist_add,2022-08-06 16:23:00,10.0,Amazon Echo,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4_session_4
f8391731-de73-4937-a7be-06e4da585336,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4,in-store kiosk,product_lookup,2022-12-05 18:00:00,92.0,Area Rug,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4_session_5
411ba173-aecb-4a2d-9d73-73eddc29bf4e,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4,mobile app,wishlist_add,2023-05-28 07:42:00,,iPad Pro,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4_session_6
bdf451b7-1592-47ad-aa6d-f835c491b0ce,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4,web,wishlist_add,2024-06-24 12:34:00,1.0,Nintendo Switch,2a7dc9ba-74d8-40a3-b709-a1e46c4312f4_session_7
24a87213-20f9-4c8d-9ffd-21a93c569ffb,2aa2356e-e3d8-4595-a121-90f95ced0252,web,page_view,2023-08-04 08:55:00,19.0,account,2aa2356e-e3d8-4595-a121-90f95ced0252_session_0
5acf8fab-2143-4584-9abd-74d3b5537606,2aa2356e-e3d8-4595-a121-90f95ced0252,mobile app,purchase,2023-08-13 11:35:00,185.0,store_locator,2aa2356e-e3d8-4595-a121-90f95ced0252_session_1
b22546dc-9a0c-4fb5-b968-fe41d09b69e8,2aa2356e-e3d8-4595-a121-90f95ced0252,web,checkout,2023-08-13 14:43:00,167.0,category_laptops,2aa2356e-e3d8-4595-a121-90f95ced0252_session_2
b5b24e08-dc25-4225-866b-f2376a7f95e2,2aa2356e-e3d8-4595-a121-90f95ced0252,web,page_view,2023-08-25 14:08:00,98.0,category_gaming,2aa2356e-e3d8-4595-a121-90f95ced0252_session_3
7e4e454d-fdec-43e5-973e-6db921ae51f0,2aa2356e-e3d8-4595-a121-90f95ced0252,in-store kiosk,product_lookup,2023-08-27 05:16:00,112.0,Coffee Maker,2aa2356e-e3d8-4595-a121-90f95ced0252_session_4
6a5d944a-eb19-4ab9-953e-c8b0ecee33f1,2aa2356e-e3d8-4595-a121-90f95ced0252,web,product_view,2023-10-29 16:10:00,122.0,MacBook Pro,2aa2356e-e3d8-4595-a121-90f95ced0252_session_5
04208a5e-0a8e-48d3-bcac-bcfe2ba1492f,2aa2356e-e3d8-4595-a121-90f95ced0252,web,product_view,2024-05-07 10:38:00,79.0,iPad Pro,2aa2356e-e3d8-4595-a121-90f95ced0252_session_6
5248ab97-8d3d-4970-84f7-1000a9d321e4,2aa2356e-e3d8-4595-a121-90f95ced0252,in-store kiosk,product_lookup,2024-05-13 14:07:00,37.0,Nintendo Switch,2aa2356e-e3d8-4595-a121-90f95ced0252_session_7
1ccf2e61-dc45-46af-8d44-4742901581a6,2aa2356e-e3d8-4595-a121-90f95ced0252,in-store kiosk,checkout,2024-06-26 14:36:00,126.0,category_laptops,2aa2356e-e3d8-4595-a121-90f95ced0252_session_8
bbeb590f-0ef5-4f52-8004-aaf11e5f9444,2aa2356e-e3d8-4595-a121-90f95ced0252,in-store kiosk,store_map_view,2024-07-08 07:05:00,52.0,category_gaming,2aa2356e-e3d8-4595-a121-90f95ced0252_session_9
aa6f79cd-50d9-4331-8661-260cffc51210,2aa2356e-e3d8-4595-a121-90f95ced0252,mobile app,notification_click,2024-07-16 07:53:00,3.0,category_smart_home,2aa2356e-e3d8-4595-a121-90f95ced0252_session_10
9647cced-9fec-43ec-9980-f7f4a145f2a5,2aa2356e-e3d8-4595-a121-90f95ced0252,web,add_to_cart,2024-10-01 08:29:00,5.0,Samsung Galaxy S22,2aa2356e-e3d8-4595-a121-90f95ced0252_session_11
22bb120b-6f88-4545-acb6-2497004d8128,2aa2356e-e3d8-4595-a121-90f95ced0252,web,product_view,2024-11-18 15:49:00,35.0,Coffee Maker,2aa2356e-e3d8-4595-a121-90f95ced0252_session_12
4fd9c55e-6363-4ed2-94ba-bbb8b46adf37,2aa2356e-e3d8-4595-a121-90f95ced0252,web,wishlist_add,2024-12-14 17:26:00,,iPhone 13,2aa2356e-e3d8-4595-a121-90f95ced0252_session_13
5c732285-9e64-497a-9166-337aea1abcbf,2aa2356e-e3d8-4595-a121-90f95ced0252,mobile app,search,2024-12-17 05:02:00,47.0,checkout,2aa2356e-e3d8-4595-a121-90f95ced0252_session_14
94f76b1e-46ef-472c-8096-05f6259b084c,2aa2356e-e3d8-4595-a121-90f95ced0252,mobile app,purchase,2025-01-30 14:44:00,97.0,order_history,2aa2356e-e3d8-4595-a121-90f95ced0252_session_15
602a1e72-5eba-47c1-8fc1-3cba68eace1c,2aa2356e-e3d8-4595-a121-90f95ced0252,in-store kiosk,checkout,2025-02-07 10:45:00,209.0,category_smart_home,2aa2356e-e3d8-4595-a121-90f95ced0252_session_16
612fbd43-5c7b-44af-8066-2b4a1f6719e4,2aa2356e-e3d8-4595-a121-90f95ced0252,in-store kiosk,checkout,2025-02-24 17:25:00,128.0,account,2aa2356e-e3d8-4595-a121-90f95ced0252_session_17
2e5cd834-edb1-414d-bec0-06bc80eee783,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,web,search,2022-01-03 12:51:00,20.0,about_us,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_0
43cf96d3-80e4-4607-ac61-8e1c95cdfb02,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,mobile app,search,2022-01-08 12:47:00,24.0,checkout,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_1
3000ebe7-591b-4c15-b0a3-d3c3525e8087,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,web,,2022-03-19 14:25:00,249.0,home,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_2
209170f9-133f-4dfd-8f85-08900083316b,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,web,product_view,2022-04-12 11:53:00,101.0,,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_3
6eecfe53-13e2-43d0-ab73-89cf23be1f63,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,mobile app,product_view,2022-11-03 13:19:00,43.0,Refrigerator,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_4
d8b07cf7-88ba-41c1-8a91-b9b52cfe8aae,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,web,purchase,2022-12-07 13:17:00,,wishlist,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_5
9c8dbd3d-a02e-4c93-abba-366784abdabe,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,web,search,2023-03-24 17:16:00,25.0,category_kitchen,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_6
8b6185fd-182f-4722-8896-8d2d59f72c55,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,mobile app,add_to_cart,2024-01-26 11:28:00,2.0,Nintendo Switch,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_7
75730e59-3ea7-4dfb-91f0-9e525b6c288b,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,web,search,2024-07-22 14:33:00,37.0,category_tvs,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_8
bbcd9ccd-c60f-4172-8600-f8497da6272e,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,mobile app,,2024-08-10 11:49:00,6.0,Refrigerator,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_9
72f92cbf-0da8-4f30-ba3a-ea9279fa910f,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,web,checkout,2024-08-31 17:03:00,148.0,store_locator,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_10
68702742-7dcb-49da-bab2-fa09248f088a,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,web,page_view,2024-09-26 06:06:00,118.0,wishlist,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_11
5ba4c517-3245-44c0-8339-a85032d12ccf,2ab1de1e-c64d-4e5b-baff-a8f9d233804d,web,checkout,2024-10-30 06:49:00,181.0,account,2ab1de1e-c64d-4e5b-baff-a8f9d233804d_session_12
db71bd49-86d7-47d3-bb87-60b2d0401c93,2ac59b96-d847-4387-ab4f-23333e1f5306,mobile app,search,2022-07-22 22:43:00,18.0,about_us,2ac59b96-d847-4387-ab4f-23333e1f5306_session_0
d6a0d317-b58c-4995-8449-a2e1d42dc0e1,2ac59b96-d847-4387-ab4f-23333e1f5306,mobile app,checkout,2022-07-29 17:37:00,282.0,category_smartphones,2ac59b96-d847-4387-ab4f-23333e1f5306_session_1
05fcccd5-de32-46b6-8c55-39fdfc337524,2ac59b96-d847-4387-ab4f-23333e1f5306,web,checkout,2022-08-24 10:50:00,122.0,category_laptops,2ac59b96-d847-4387-ab4f-23333e1f5306_session_2
bf4b27d1-dc7f-4e09-8604-cd4f195611bd,2ac59b96-d847-4387-ab4f-23333e1f5306,web,checkout,2023-04-27 17:24:00,127.0,category_kitchen,2ac59b96-d847-4387-ab4f-23333e1f5306_session_3
2ac23137-e0eb-4a0a-ac6c-9bfa72095537,2ac59b96-d847-4387-ab4f-23333e1f5306,web,add_to_cart,2023-11-11 23:16:00,1.0,Area Rug,2ac59b96-d847-4387-ab4f-23333e1f5306_session_4
a4f71139-ab7f-40fb-b032-cf1b9f82898e,2ac59b96-d847-4387-ab4f-23333e1f5306,mobile app,purchase,2024-02-04 15:49:00,221.0,category_smartphones,2ac59b96-d847-4387-ab4f-23333e1f5306_session_5
8f1d4e4a-e4c6-4362-b5cd-602e0fa20a16,2ac59b96-d847-4387-ab4f-23333e1f5306,mobile app,wishlist_add,2024-02-15 17:49:00,9.0,Dining Table,2ac59b96-d847-4387-ab4f-23333e1f5306_session_6
974e9fd0-4c72-4255-83d6-893f5c3d359d,2ac59b96-d847-4387-ab4f-23333e1f5306,web,page_view,2024-02-24 13:58:00,29.0,store_locator,2ac59b96-d847-4387-ab4f-23333e1f5306_session_7
99ce9c6e-fdf2-4257-a2d2-6ac435940126,2ac59b96-d847-4387-ab4f-23333e1f5306,in-store kiosk,product_lookup,2024-05-03 10:20:00,48.0,MacBook Pro,2ac59b96-d847-4387-ab4f-23333e1f5306_session_8
1708176b-310f-4825-a978-31d1ccfad3ff,2ac59b96-d847-4387-ab4f-23333e1f5306,in-store kiosk,product_lookup,2024-07-04 23:26:00,85.0,iPhone 13,2ac59b96-d847-4387-ab4f-23333e1f5306_session_9
39b047e3-e25a-48b6-a0c5-a0a79236d568,2ac59b96-d847-4387-ab4f-23333e1f5306,mobile app,search,2024-08-23 11:08:00,51.0,store_locator,2ac59b96-d847-4387-ab4f-23333e1f5306_session_10
adcc2d84-9fce-4300-ae1e-3fd81197bc38,2ac59b96-d847-4387-ab4f-23333e1f5306,web,page_view,2024-09-03 11:24:00,91.0,category_furniture,2ac59b96-d847-4387-ab4f-23333e1f5306_session_11
d1fbcc43-9fcb-4b9a-96eb-2f4c3cac44a0,2ac59b96-d847-4387-ab4f-23333e1f5306,web,,2024-09-25 16:55:00,27.0,account,2ac59b96-d847-4387-ab4f-23333e1f5306_session_12
9a75447a-ab13-4a3c-86be-6b9baed4818b,2ac59b96-d847-4387-ab4f-23333e1f5306,web,add_to_cart,2024-11-19 13:06:00,5.0,Sofa,2ac59b96-d847-4387-ab4f-23333e1f5306_session_13
afd45b6a-e76f-4d99-9d91-e6d8db4deb30,2ac59b96-d847-4387-ab4f-23333e1f5306,in-store kiosk,checkout,2024-11-27 19:59:00,234.0,product_listing,2ac59b96-d847-4387-ab4f-23333e1f5306_session_14
f3813e62-3ab4-4ea7-8ad3-2dccf65ca70c,2ac59b96-d847-4387-ab4f-23333e1f5306,in-store kiosk,session_start,2024-11-29 22:26:00,8.0,home,2ac59b96-d847-4387-ab4f-23333e1f5306_session_15
c5b5f5f5-9478-46e9-ae4c-0c99f9d55176,2ac59b96-d847-4387-ab4f-23333e1f5306,web,page_view,2025-01-01 19:07:00,10.0,wishlist,2ac59b96-d847-4387-ab4f-23333e1f5306_session_16
a9f08334-e9f1-444f-873e-74a6210d7008,2ad38b65-e9e6-4881-922c-80104a2fb0f1,web,review,2021-06-09 18:03:00,137.0,category_laptops,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_0
7fc16a6d-9312-463e-9308-7a7dfdbd9f6a,2ad38b65-e9e6-4881-922c-80104a2fb0f1,web,product_view,2021-06-10 07:50:00,76.0,MacBook Pro,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_1
727b7ba0-6c45-4fbf-a7e2-f032cc5559b7,2ad38b65-e9e6-4881-922c-80104a2fb0f1,web,add_to_cart,2021-07-22 09:16:00,7.0,Refrigerator,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_2
ff24ad77-c62a-4f3f-af3b-6441f9257917,2ad38b65-e9e6-4881-922c-80104a2fb0f1,in-store kiosk,product_lookup,2022-05-17 16:07:00,29.0,Sofa,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_3
9ada573f-409a-4fef-9c4d-d9aae15c4caa,2ad38b65-e9e6-4881-922c-80104a2fb0f1,in-store kiosk,checkout,2023-01-19 16:47:00,161.0,category_kitchen,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_4
41fe774c-d11e-4a72-9de3-cf21d4a996e9,2ad38b65-e9e6-4881-922c-80104a2fb0f1,in-store kiosk,session_start,2023-07-23 12:37:00,6.0,blog,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_5
8a17edc2-6cc1-4465-92bd-00eef763cc1c,2ad38b65-e9e6-4881-922c-80104a2fb0f1,in-store kiosk,inventory_check,2023-08-05 06:10:00,55.0,Nintendo Switch,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_6
7f19d5fc-e080-4025-81ff-09eceee8ff97,2ad38b65-e9e6-4881-922c-80104a2fb0f1,in-store kiosk,checkout,2024-02-23 15:13:00,184.0,account,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_7
98fbd2b8-2d6a-477b-965e-d59761a53a1b,2ad38b65-e9e6-4881-922c-80104a2fb0f1,in-store kiosk,checkout,2024-05-08 15:22:00,204.0,category_smart_home,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_8
7eb4f194-e60a-4f2f-8f6a-bc04eee3e9ea,2ad38b65-e9e6-4881-922c-80104a2fb0f1,in-store kiosk,product_lookup,2024-05-18 12:38:00,16.0,Bose Headphones,2ad38b65-e9e6-4881-922c-80104a2fb0f1_session_9
97d38006-d98f-436b-9659-bcf079759d82,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,wishlist_add,2024-04-18 16:59:00,5.0,Area Rug,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_0
bc223806-1e4d-4a8f-bfc5-d7fb97fb2231,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,wishlist_add,2024-04-21 16:39:00,3.0,Nintendo Switch,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_1
d3bc0fb7-204f-4e80-9bd3-4e72b8431751,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,mobile app,add_to_cart,2024-05-16 02:31:00,4.0,iPhone 13,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_2
d5309c24-65a9-47a4-b610-e1a6c7351496,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,in-store kiosk,product_view,2024-05-23 20:41:00,58.0,Area Rug,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_3
cb1a217e-97a8-4301-98a1-fb531d6eaf36,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,checkout,2024-06-10 14:11:00,219.0,category_kitchen,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_4
e47bd896-0fe3-4e3c-b3d7-c4f2ecf43242,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,mobile app,purchase,2024-06-22 18:21:00,271.0,category_laptops,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_5
74a6f399-70a8-4422-98a5-7571a7f18dfd,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,search,2024-07-09 10:17:00,31.0,category_gaming,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_6
61a73999-d335-4398-82be-7bfa9dcc94f3,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,mobile app,product_view,2024-07-23 13:35:00,145.0,iPhone 13,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_7
46b3b556-fed1-4bf5-8d2c-8f23b8a85581,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,mobile app,purchase,2024-08-07 17:06:00,207.0,category_laptops,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_8
6440ec55-8e70-4451-b041-1d05fec277f1,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,in-store kiosk,product_view,2024-08-07 20:03:00,123.0,Refrigerator,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_9
4ee8e16d-b5bc-4ca0-909c-6756429e9358,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,checkout,2024-08-20 18:29:00,103.0,category_smart_home,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_10
e8a6b56b-7230-4517-a48c-8e597ec1768e,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,review,2024-08-26 14:27:00,213.0,order_history,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_11
293f4bc4-f537-4375-b789-861d3c2f2b55,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,search,2024-09-15 10:56:00,17.0,order_history,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_12
e2283c4c-b9f0-4ce2-847f-48b177e73ee8,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,mobile app,app_open,2024-09-29 16:46:00,2.0,category_kitchen,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_13
f6df6bad-73fe-49ef-a5d9-276351afb1fc,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,add_to_cart,2024-10-01 11:36:00,4.0,iPad Pro,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_14
8bdc24ba-ce31-4aa2-a4ec-9a027a480bb7,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,wishlist_add,2024-10-18 19:22:00,10.0,Bose Headphones,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_15
f2581111-767e-4db1-b56f-119688610bc0,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,mobile app,wishlist_add,2024-10-21 17:09:00,2.0,Sofa,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_16
44218c23-cac3-4a2e-98f8-194ca860a070,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,in-store kiosk,session_start,2024-11-20 14:41:00,3.0,support,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_17
9ec0bb34-b608-4ab2-ad33-4832334b26e7,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,page_view,2024-11-30 18:09:00,32.0,,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_18
8f733e4b-6425-4b65-8843-bf5a7fbfc80f,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,web,review,2024-12-15 08:00:00,144.0,order_history,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_19
2fdcafd3-44e5-4755-a13e-16fa2ceb186f,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,mobile app,product_view,2024-12-16 08:49:00,98.0,Sony Bravia TV,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_20
2daf7606-99b2-4967-bb6b-a7236d086c70,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,in-store kiosk,product_lookup,2024-12-29 18:06:00,63.0,Dining Table,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_21
1da22f88-f1a8-4707-bd9a-b6590742e5f7,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,in-store kiosk,checkout,2024-12-31 07:11:00,67.0,category_furniture,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_22
4be2cc67-cb76-4318-b6c6-d66ad63edf6e,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,in-store kiosk,session_start,2025-01-14 07:48:00,7.0,checkout,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_23
f8f75d5a-8eb5-4700-9d32-3307c093e8e7,2ae0f30f-765c-4f06-a3d4-553a2a9e0521,in-store kiosk,product_view,2025-02-02 14:18:00,146.0,,2ae0f30f-765c-4f06-a3d4-553a2a9e0521_session_24
